delta_dist,episode_length,episode_return,evaluator_episodes,evaluator_steps,final_dist,init_dist,min_dist,steps_per_second,success,success_1000
-2.063034,100,0.0,6003,600300,6.6871696,4.6241355,4.6241355,38.829439283916315,0.0,0.821
11.474677,100,83.0,6004,600400,0.40379533,11.878472,0.0362835,68.23795652382583,1.0,0.82
6.593329,100,81.0,6005,600500,0.3625444,6.9558735,0.11364308,75.29475292491014,1.0,0.82
6.117674,100,45.0,6006,600600,0.37969035,6.497364,0.09765966,32.09751550023918,1.0,0.82
8.457734,100,90.0,6007,600700,0.072024144,8.529758,0.06954387,58.6484702723866,1.0,0.82
1.7627115,100,0.0,6008,600800,7.6030874,9.365799,7.6030874,70.5038914688574,0.0,0.82
5.387045,100,78.0,6009,600900,0.31579956,5.7028446,0.2533952,42.32140606665774,1.0,0.819
5.034077,100,91.0,6010,601000,0.45128578,5.485363,0.15501773,47.22266100110865,1.0,0.819
5.6585426,100,96.0,6012,601200,0.25779033,5.9163327,0.18131752,54.80366188408494,1.0,0.819
-1.1591139,100,0.0,6013,601300,4.971432,3.8123183,3.8123183,31.919927428143513,0.0,0.82
4.861394,100,95.0,6014,601400,0.08417465,4.9455686,0.06652864,67.48676830675196,1.0,0.819
3.0746186,100,62.0,6015,601500,1.5440514,4.61867,1.5358154,56.43342139484319,1.0,0.819
2.3422837,100,0.0,6016,601600,4.519856,6.8621397,4.519856,31.835046601111262,0.0,0.819
8.698183,100,66.0,6017,601700,0.06437493,8.762558,0.043099135,52.400281146985755,1.0,0.818
11.372977,100,1.0,6018,601800,1.2644452,12.637423,1.2644452,40.95870404100495,1.0,0.818
6.8093286,100,91.0,6019,601900,0.28645605,7.0957847,0.116891645,37.816642967610505,1.0,0.818
4.60848,100,8.0,6020,602000,1.9833742,6.591854,1.7617654,82.28568917411481,1.0,0.818
1.7762975,100,100.0,6021,602100,0.24318421,2.0194817,0.17381927,35.62667009147168,1.0,0.818
2.383125,100,100.0,6022,602200,0.20632242,2.5894475,0.16490564,49.94424249756459,1.0,0.818
4.758645,100,95.0,6023,602300,0.6521977,5.410843,0.09090376,73.58492618356301,1.0,0.818
0.62501955,100,97.0,6024,602400,1.5423663,2.1673858,1.5204825,36.10746676528783,1.0,0.818
7.732864,100,62.0,6025,602500,0.090045445,7.8229094,0.07159532,41.33240333954227,1.0,0.819
-1.152226,100,0.0,6026,602600,7.22522,6.072994,6.072994,55.45527143877092,0.0,0.819
9.560604,100,75.0,6027,602700,0.04500935,9.605614,0.029094176,36.02198091935277,1.0,0.818
6.5271864,100,94.0,6028,602800,0.31190714,6.8390937,0.15183079,43.27343859620162,1.0,0.818
7.34962,100,93.0,6029,602900,0.13530602,7.4849257,0.060034398,53.186366661843806,1.0,0.818
3.1718028,100,95.0,6030,603000,0.36253962,3.5343423,0.011534455,33.76161487631459,1.0,0.818
4.745209,100,9.0,6031,603100,0.24272528,4.9879346,0.21646987,65.64799137027823,1.0,0.819
3.4238403,100,98.0,6032,603200,0.18193059,3.6057708,0.02009304,55.46226710246923,1.0,0.819
6.056992,100,93.0,6033,603300,0.26385766,6.32085,0.20911638,35.85147623610033,1.0,0.82
