delta_dist,episode_length,episode_return,evaluator_episodes,evaluator_steps,final_dist,init_dist,min_dist,steps_per_second,success,success_1000
-0.6378851,100,0.0,119,11900,6.3946834,5.7567983,5.7082114,29.461552931352532,0.0,0.2711864406779661
0.45604277,100,0.0,120,12000,4.8791766,5.3352194,4.8770967,44.39540675269338,0.0,0.2689075630252101
3.7112746,100,0.0,121,12100,4.0350842,7.746359,3.9844444,76.03228001634376,0.0,0.26666666666666666
-0.7945087,100,0.0,122,12200,4.223467,3.4289582,3.3287284,32.999408351061824,0.0,0.2644628099173554
0.075185776,100,0.0,123,12300,5.134819,5.210005,4.517971,37.893405823687736,0.0,0.26229508196721313
0.096027374,100,0.0,124,12400,5.2480435,5.344071,5.2398195,32.312942884040844,0.0,0.2601626016260163
2.4039602,100,0.0,125,12500,4.763928,7.167888,4.7412114,48.48200706972246,0.0,0.25806451612903225
-0.012027264,100,0.0,126,12600,6.527114,6.5150867,6.462001,101.52504054413865,0.0,0.256
0.14808083,100,0.0,127,12700,8.317085,8.465166,8.316391,30.821515356291176,0.0,0.25396825396825395
-0.3283143,100,0.0,128,12800,3.731696,3.4033816,2.0627847,38.08149630366603,0.0,0.25196850393700787
0.41256142,100,0.0,129,12900,8.524628,8.937189,8.483282,44.28375531123712,0.0,0.25
-0.6541023,100,0.0,130,13000,4.291599,3.6374965,3.357824,31.039006113367783,0.0,0.24806201550387597
1.9350655,100,97.0,131,13100,1.4623318,3.3973973,0.56714195,42.41944000486261,1.0,0.24615384615384617
0.9343724,100,99.0,132,13200,1.3628199,2.2971923,1.1185489,29.41719117326599,1.0,0.25190839694656486
-0.88202477,100,0.0,133,13300,12.399982,11.517958,10.797552,61.57034092435427,0.0,0.25757575757575757
-0.7906618,100,0.0,134,13400,3.76651,2.9758482,2.5471315,30.604784493065278,0.0,0.2556390977443609
-0.41646814,100,0.0,135,13500,4.78724,4.370772,4.082976,46.63818541015556,0.0,0.2537313432835821
4.819851,100,0.0,136,13600,2.0914276,6.9112787,2.0452652,34.87450743536461,0.0,0.2518518518518518
4.428145,100,0.0,137,13700,6.607371,11.035516,6.4115615,35.58619596629076,0.0,0.25
3.6932228,100,98.0,138,13800,0.6593339,4.3525567,0.4684441,59.71097937558004,1.0,0.24817518248175183
2.7568069,100,17.0,139,13900,1.9673809,4.724188,1.9079084,31.037717565549475,1.0,0.2536231884057971
-0.57453823,100,0.0,140,14000,7.9828744,7.408336,7.364247,54.93386672338651,0.0,0.2589928057553957
-0.65213394,100,0.0,141,14100,10.022375,9.370241,9.289258,49.883275174094166,0.0,0.2571428571428571
0.59024,100,0.0,142,14200,4.0918074,4.6820474,3.903473,28.119933214300463,0.0,0.2553191489361702
-0.092401505,100,0.0,143,14300,8.227304,8.134903,7.270462,98.22029022296545,0.0,0.2535211267605634
2.2089248,100,0.0,144,14400,3.9985623,6.207487,3.9985623,37.10941280955227,0.0,0.2517482517482518
-3.3405092,100,0.0,145,14500,4.7598853,1.4193761,1.4193761,35.637128511561855,0.0,0.25
