actor_episodes,actor_steps,delta_dist,delta_dist_10,delta_dist_100,delta_dist_1000,episode_length,episode_return,final_dist,final_dist_10,final_dist_100,final_dist_1000,init_dist,init_dist_10,init_dist_100,init_dist_1000,min_dist,min_dist_10,min_dist_100,min_dist_1000,steps_per_second,success,success_1000
7907,790700,-3.8687062,-2.207272,-1.6043091,-1.0062293,100,0.0,4.0133696,6.915004,6.673671,6.4674635,0.14466327,4.7077317,5.0693617,5.4612346,0.14466327,3.293021,3.4402778,3.4131868,7.985010894447349,1.0,0.267
7911,791100,-7.5257225,-1.0307236,-1.6096883,-1.0094244,100,0.0,9.781379,4.51056,6.538846,6.4626064,2.2556562,3.4798367,4.9291573,5.453182,0.4008311,2.05118,3.3307655,3.40817,7.980945456189478,1.0,0.268
7915,791500,0.8735273,-1.7512739,-1.6364725,-1.0092081,100,0.0,3.9939177,5.4813967,6.659149,6.4608893,4.867445,3.7301228,5.0226765,5.4516807,1.47835,2.3605683,3.46987,3.4084785,6.8794107189950795,1.0,0.267
7919,791900,-3.8342729,-1.6132257,-1.656504,-0.9952482,100,0.0,7.909508,6.175286,6.651676,6.448267,4.0752354,4.56206,4.9951725,5.453019,0.060460087,2.3929605,3.3059957,3.4040844,7.886573940015238,1.0,0.269
7923,792300,1.5883961,-0.32808834,-1.4884399,-0.99285483,100,0.0,7.28528,6.156208,6.516481,6.4457955,8.873676,5.8281193,5.0280404,5.452941,7.28528,2.9170394,3.26601,3.3998036,8.138013341377624,0.0,0.271
7927,792700,-0.7856922,-1.44464,-1.634899,-0.9926962,100,0.0,7.5399427,7.0587935,6.710066,6.4493213,6.7542505,5.6141543,5.0751667,5.456625,6.7542505,3.80575,3.4591534,3.4035923,7.012925821697664,0.0,0.27
7931,793100,0.15875435,-1.5228271,-1.669695,-0.9838723,100,0.0,5.932582,7.820735,6.7508755,6.450883,6.0913363,6.2979074,5.0811806,5.467011,5.932582,5.3868637,3.4994352,3.4105756,7.964776742258833,0.0,0.269
7935,793500,2.0625954,-2.1064916,-1.6035534,-0.9856244,100,0.0,5.869946,7.9672575,6.788399,6.4561124,7.9325414,5.8607655,5.1848464,5.470488,5.869946,5.1538243,3.6448803,3.417098,7.894965046982837,0.0,0.268
7939,793900,2.3269005,-1.4665383,-1.6148366,-0.9866993,100,0.0,9.632112,7.533805,6.817685,6.458086,11.959012,6.0672674,5.2028484,5.471387,9.475915,5.1129546,3.6721122,3.4177368,8.019006075897392,0.0,0.268
7943,794300,5.2870283,-2.7600694,-1.6711433,-0.9903551,100,0.0,5.321128,8.680827,7.0271287,6.464972,10.608156,5.920758,5.3559847,5.474617,5.321128,5.1196885,3.805931,3.4278753,7.992495906619961,0.0,0.267
