actor_episodes,actor_steps,delta_dist,episode_length,episode_return,evaluator_episodes,evaluator_steps,final_dist,init_dist,min_dist,steps_per_second,success,success_1000
827,82700,-0.4776802,100,0.0,2675,267500,8.653907,8.176227,8.176227,206.87807409190364,0.0,0.25
827,82700,0.005227089,100,0.0,2678,267800,4.3316083,4.3368354,4.1692877,228.26566586810313,0.0,0.248
827,82700,-4.673624,100,0.0,2681,268100,8.357804,3.6841803,3.6841803,160.21758063776795,0.0,0.247
829,82900,-1.2840116,100,0.0,2684,268400,3.473268,2.1892564,2.1892564,80.85679629805271,0.0,0.247
830,83000,-0.83059144,100,0.0,2685,268500,2.5179076,1.6873162,1.6873162,52.80941062472505,0.0,0.247
831,83100,0.5665922,100,0.0,2687,268700,4.8534384,5.4200306,4.8528976,92.53852458745128,0.0,0.246
831,83100,2.4956875,100,0.0,2689,268900,2.574699,5.0703864,2.5345826,249.5854824850581,0.0,0.245
831,83100,2.7177825,100,92.0,2691,269100,1.6124719,4.3302546,1.1303474,168.91381469073173,1.0,0.245
831,83100,1.0509074,100,0.0,2694,269400,3.7410915,4.791999,3.7320004,164.43730566616784,0.0,0.244
831,83100,1.3693767,100,22.0,2697,269700,3.5219011,4.891278,0.17006703,167.14476540856242,1.0,0.243
834,83400,4.171788,100,0.0,2698,269800,3.429681,7.6014695,3.3523176,43.109266361011166,0.0,0.243
834,83400,1.4003482,100,68.0,2699,269900,2.0200176,3.4203658,1.7245334,76.84704442477909,1.0,0.243
835,83500,-2.1482935,100,0.0,2700,270000,9.931457,7.783163,7.783163,96.0428364885034,0.0,0.243
835,83500,-0.7051351,100,0.0,2702,270200,4.3972955,3.6921604,3.6921604,231.94773867345907,0.0,0.241
835,83500,1.749033,100,0.0,2705,270500,5.747094,7.496127,5.7404184,226.42661642526681,0.0,0.24
835,83500,-1.4103812,100,6.0,2708,270800,2.4971285,1.0867473,1.0867473,221.5757042997574,1.0,0.239
835,83500,0.77818346,100,0.0,2710,271000,3.5104737,4.288657,3.4722476,172.45266324253294,0.0,0.241
836,83600,0.13382292,100,0.0,2711,271100,5.5787406,5.7125635,4.7914586,99.8685183624274,0.0,0.241
838,83800,0.9121797,100,90.0,2712,271200,1.114897,2.0270767,1.1061937,62.0696983015682,1.0,0.241
839,83900,4.2388268,100,0.0,2713,271300,8.300472,12.539299,7.7933106,56.5301698140799,0.0,0.242
839,83900,0.6255121,100,0.0,2714,271400,6.8171034,7.4426155,5.988756,93.40887159616263,0.0,0.242
839,83900,-0.2867055,100,0.0,2717,271700,5.61317,5.3264647,4.830372,167.54229197540974,0.0,0.242
839,83900,0.08725643,100,0.0,2720,272000,8.877231,8.964487,8.862773,177.6327681175256,0.0,0.241
839,83900,-0.8843212,100,0.0,2723,272300,6.531485,5.647164,5.6006346,188.84882158141545,0.0,0.241
839,83900,2.5063024,100,1.0,2726,272600,2.59208,5.0983825,1.9489576,178.10003876813303,1.0,0.241
842,84200,0.49407196,100,0.0,2727,272700,3.5224633,4.0165353,3.5224633,42.23006933525788,0.0,0.242
842,84200,-0.4554448,100,4.0,2728,272800,3.68443,3.228985,0.13785721,76.65885207577088,1.0,0.242
843,84300,-1.660079,100,0.0,2729,272900,11.350616,9.690537,8.912144,97.70516656079214,0.0,0.243
843,84300,-1.0286331,100,0.0,2731,273100,4.3647494,3.3361163,2.7857316,289.2625443189961,0.0,0.242
843,84300,5.2284555,100,0.0,2733,273300,4.6765757,9.905031,4.3561583,160.29871338458392,0.0,0.242
843,84300,0.13603115,100,0.0,2736,273600,6.1272793,6.2633104,6.0914803,171.68029012439166,0.0,0.242
843,84300,-1.4158525,100,0.0,2739,273900,8.938352,7.522499,7.522499,186.6667972141755,0.0,0.242
847,84700,5.418781,100,0.0,2740,274000,3.5815597,9.00034,3.106415,41.424725548985975,0.0,0.242
847,84700,1.2480943,100,5.0,2741,274100,2.779833,4.0279274,0.82480556,56.36028948868099,1.0,0.242
847,84700,-0.6126499,100,0.0,2744,274400,5.2400537,4.6274037,4.6274037,220.1415437973291,0.0,0.243
847,84700,7.7308164,100,91.0,2747,274700,1.3018278,9.032644,0.27257994,171.91003453116514,1.0,0.244
847,84700,1.2491559,100,99.0,2750,275000,1.685773,2.934929,0.21755566,169.26063805102066,1.0,0.246
848,84800,4.929222,100,0.0,2753,275300,3.61037,8.539592,3.2003715,107.94968375402948,0.0,0.246
849,84900,0.54970646,100,0.0,2754,275400,4.054398,4.6041045,4.018345,68.95527668559922,0.0,0.246
851,85100,2.1057599,100,98.0,2755,275500,1.5994341,3.705194,1.5994341,44.66253268253289,1.0,0.246
851,85100,4.5921535,100,0.0,2756,275600,3.1151903,7.707344,3.0287943,88.24176406779775,0.0,0.247
851,85100,4.0099216,100,97.0,2759,275900,1.1274899,5.1374116,0.66466963,164.47547928343454,1.0,0.247
851,85100,-0.19303465,100,5.0,2762,276200,2.6225219,2.4294872,0.67246366,172.18979243889532,1.0,0.248
851,85100,-1.7615166,100,0.0,2765,276500,6.0579233,4.2964067,4.1191125,238.0600589828523,0.0,0.25
852,85200,-2.2188792,100,0.0,2766,276600,9.878517,7.659638,7.1912537,98.18053797349833,0.0,0.25
854,85400,3.0656166,100,0.0,2767,276700,3.371016,6.4366326,3.1813526,74.57343848955105,0.0,0.25
855,85500,-1.1638863,100,0.0,2768,276800,4.5157156,3.3518293,2.8728557,51.44027859625068,0.0,0.25
855,85500,1.9533448,100,0.0,2770,277000,7.287316,9.240661,7.2755876,161.9325484382209,0.0,0.25
855,85500,2.92946,100,0.0,2772,277200,3.9717832,6.901243,3.7780004,168.15845359960903,0.0,0.25
855,85500,2.0325043,100,1.0,2775,277500,2.5254242,4.5579286,1.82316,186.52924214312526,1.0,0.251
855,85500,-0.15603018,100,0.0,2778,277800,2.398418,2.2423878,2.2423878,256.42915572815343,0.0,0.252
856,85600,1.9247832,100,0.0,2780,278000,7.451221,9.376004,5.8397245,80.97460566352567,0.0,0.252
857,85700,-0.8176789,100,0.0,2781,278100,4.454383,3.636704,3.2813973,86.87165012275894,0.0,0.252
