actor_episodes,actor_steps,delta_dist,delta_dist_10,delta_dist_100,delta_dist_1000,episode_length,episode_return,evaluator_episodes,evaluator_steps,final_dist,final_dist_10,final_dist_100,final_dist_1000,init_dist,init_dist_10,init_dist_100,init_dist_1000,min_dist,min_dist_10,min_dist_100,min_dist_1000,steps_per_second,success,success_1000
3471,347100,-0.8785906,2.0015612,3.0600955,3.3820045,100,0.0,2360,236000,7.477337,3.067788,2.0554724,1.981113,6.5987463,5.069349,5.1155677,5.363117,0.09765973,0.83513653,0.34111482,0.33534846,14.563149000979278,1.0,0.967
3479,347900,8.393176,2.2284386,2.787685,3.3772862,100,62.0,2365,236500,0.24989456,2.60771,2.1793473,1.9945884,8.64307,4.8361483,4.9670324,5.371874,0.13783053,0.17304762,0.3241738,0.33533478,14.39425808880483,1.0,0.967
3487,348700,0.6079345,4.13398,2.9112408,3.4014807,100,2.0,2370,237000,7.082159,2.201585,2.1003764,2.0012434,7.6900935,6.3355646,5.0116167,5.4027243,2.7438056,0.19563168,0.28341833,0.3356941,16.26497595563962,0.0,0.967
3496,349600,4.3547344,3.9456635,2.9564037,3.3962045,100,26.0,2376,237600,4.222069,2.2701092,2.152179,1.997979,8.576803,6.215773,5.108582,5.3941836,0.10044913,0.36277762,0.31029773,0.3381183,15.9053761659779,1.0,0.966
3504,350400,5.2874713,4.4809513,3.0608044,3.393749,100,58.0,2382,238200,0.56132793,0.76021534,2.0579548,1.9964604,5.848799,5.241166,5.1187596,5.3902097,0.56132793,0.1205528,0.30813253,0.33809778,14.270027045082804,1.0,0.966
3512,351200,6.8946314,2.8300433,3.3381927,3.3816226,100,100.0,2387,238700,0.10874443,1.8694141,1.9346412,2.0049016,7.003376,4.699457,5.272834,5.3865237,0.10874443,0.18210864,0.31379107,0.33829424,16.14657719683399,1.0,0.966
3520,352000,1.4555459,3.8423545,3.448369,3.365793,100,95.0,2393,239300,1.4945483,1.5668299,1.964787,2.0120916,2.9500942,5.4091845,5.4131565,5.377885,0.11581503,0.13527897,0.30562872,0.3377954,16.710614841910676,1.0,0.966
3528,352800,5.703456,0.029536296,3.0321841,3.3469138,100,0.0,2400,240000,2.1583633,3.7031446,2.1213186,2.028008,7.8618193,3.7326808,5.153503,5.374922,0.07056138,0.4616193,0.30764848,0.3354621,16.62911312749934,1.0,0.966
3536,353600,-0.78807545,1.3194895,3.060959,3.3452299,100,2.0,2407,240700,9.376512,3.7195175,2.1522985,2.0363293,8.588436,5.0390067,5.2132573,5.3815594,0.08487503,0.08125332,0.2987069,0.33346808,16.25753668649989,1.0,0.966
3544,354400,6.4983373,3.6737046,3.129605,3.3502603,100,0.0,2413,241300,2.0717998,2.71087,2.189622,2.0451093,8.570137,6.384574,5.3192267,5.3953695,0.08134989,0.08726722,0.2818333,0.3331764,16.647323592933773,1.0,0.966
3552,355200,4.600782,2.6180692,2.993617,3.3295183,100,99.0,2418,241800,0.70197564,2.2684968,2.3801649,2.0595944,5.3027577,4.8865657,5.3737817,5.389113,0.34767967,0.49714604,0.323679,0.3357532,16.567942998398628,1.0,0.965
3560,356000,0.596325,2.822028,3.0045066,3.3412097,100,100.0,2425,242500,0.7180137,1.0986869,2.3681762,2.0347648,1.3143387,3.9207149,5.3726826,5.3759747,0.112205334,0.26977313,0.30398157,0.33388728,16.252885559652583,1.0,0.965
3568,356800,3.5632706,2.7432745,3.0349903,3.3692367,100,0.0,2430,243000,2.035461,1.3207903,2.227518,2.0138826,5.5987315,4.064065,5.2625074,5.383119,0.038300455,0.39329237,0.25839147,0.33190405,14.20835314053492,1.0,0.965
3576,357600,6.1922,1.7499053,2.9494772,3.3561115,100,100.0,2438,243800,0.08762922,2.4317586,2.2458808,2.0171487,6.2798295,4.1816645,5.1953583,5.3732595,0.027840806,0.49928656,0.27501,0.33185524,13.72965762633913,1.0,0.965
3584,358400,0.5647545,3.7263055,3.023367,3.3879824,100,77.0,2444,244400,0.037293445,1.564247,2.1469634,1.9920154,0.6020479,5.2905526,5.17033,5.3799977,0.037293445,0.317481,0.27216133,0.32950726,13.80723137705234,1.0,0.965
3592,359200,2.5610538,4.7634673,3.0564172,3.3809323,100,71.0,2449,244900,0.6164467,0.9511318,1.9447334,1.9805453,3.1775005,5.7145996,5.00115,5.361478,0.16128927,0.13178627,0.24385375,0.32760406,16.28728154140918,1.0,0.965
3600,360000,-1.8523057,2.9819868,2.8882992,3.375938,100,4.0,2456,245600,2.3630266,2.5082812,2.1532464,1.9879609,0.5107209,5.4902678,5.041546,5.3638983,0.104636714,0.17828067,0.25431648,0.32658416,14.44678440436271,1.0,0.966
3608,360800,-1.7487898,1.3777424,2.6436124,3.3589396,100,0.0,2462,246200,11.271975,3.3226314,2.1897542,1.9936045,9.523185,4.7003736,4.8333664,5.352544,0.16739774,0.17501172,0.24997985,0.32356006,16.278399605434604,1.0,0.967
3616,361600,5.191766,3.9977944,2.81702,3.3718424,100,8.0,2467,246700,0.28553614,1.714988,2.1637423,1.9915688,5.477302,5.7127824,4.9807625,5.3634105,0.2174523,0.23447545,0.26070678,0.3246506,16.301686037280895,1.0,0.967
3624,362400,4.672065,4.9500704,3.0374703,3.3790205,100,90.0,2473,247300,0.62782985,1.2001013,2.09305,1.9805776,5.299895,6.150172,5.130521,5.359598,0.17883745,0.24387941,0.25797874,0.3185227,16.21366781940041,1.0,0.969
3632,363200,6.030376,1.2691919,3.039557,3.3491728,100,100.0,2478,247800,0.06177844,2.841551,2.0390913,1.9950957,6.0921545,4.1107426,5.0786476,5.3442683,0.06177844,0.3722214,0.25972465,0.32104763,16.4320161484375,1.0,0.969
3640,364000,8.319815,3.3864472,3.1480834,3.3593235,100,100.0,2484,248400,0.6239143,1.1904572,1.7852079,1.9774362,8.943729,4.576905,4.933291,5.3367596,0.27448988,0.12193056,0.25983632,0.31945083,16.343908265338342,1.0,0.969
3648,364800,5.2295084,2.5233772,2.9806206,3.344388,100,100.0,2489,248900,0.17781329,2.1365373,1.7889818,1.9815015,5.4073215,4.659914,4.769602,5.3258896,0.17781329,0.108211026,0.25824127,0.31233072,15.921977185543907,1.0,0.97
3656,365600,6.3146534,2.5170743,3.0153942,3.3547702,100,100.0,2495,249500,0.6389494,2.23218,1.8687716,1.9761882,6.953603,4.749254,4.8841667,5.3309584,0.6389494,0.12504213,0.22365943,0.3091267,16.321707184423946,1.0,0.971
3664,366400,-2.2377195,1.4756339,2.961185,3.3490546,100,0.0,2500,250000,6.299649,3.858025,2.1045818,1.9793575,4.061929,5.333659,5.0657673,5.328412,0.42522633,0.1903108,0.22439913,0.30619684,16.112984014765708,1.0,0.972
3672,367200,5.033415,2.3083751,2.9671006,3.3477201,100,88.0,2506,250600,0.25638816,1.7880862,2.0890834,1.9789305,5.289803,4.096461,5.0561843,5.326651,0.1587774,0.14723831,0.20493986,0.3057918,15.669489635312898,1.0,0.972
