actor_episodes,actor_steps,delta_dist,delta_dist_10,delta_dist_100,delta_dist_1000,episode_length,episode_return,evaluator_episodes,evaluator_steps,final_dist,final_dist_10,final_dist_100,final_dist_1000,init_dist,init_dist_10,init_dist_100,init_dist_1000,min_dist,min_dist_10,min_dist_100,min_dist_1000,steps_per_second,success,success_1000
2632,263200,-5.595388,0.09785251,0.64282286,0.7110703,100,0.0,1732,173200,7.509034,5.1872663,4.475215,4.813834,1.9136462,5.285119,5.1180377,5.5249043,0.69841003,2.2105443,1.863858,2.1286154,16.93138643229793,1.0,0.562
2640,264000,1.745769,-0.15992281,0.48040563,0.70154774,100,0.0,1737,173700,6.684837,4.9231615,4.5378046,4.8107977,8.430606,4.7632384,5.0182104,5.512346,0.518335,1.5637456,1.8251162,2.125933,15.060052003322882,1.0,0.563
2648,264800,-1.3706031,0.98813885,0.42014608,0.6967194,100,0.0,1743,174300,3.6451077,4.26644,4.673357,4.8146896,2.2745047,5.2545786,5.093503,5.511409,1.2726153,2.341865,1.9226826,2.1354566,12.158705465953686,1.0,0.561
2656,265600,0.99061584,1.1131243,0.4185697,0.6853877,100,8.0,1748,174800,2.1119864,4.123661,4.6647954,4.829363,3.1026022,5.236785,5.0833654,5.5147505,2.1119864,2.6702614,2.035903,2.1481636,12.028335028572824,0.0,0.558
2664,266400,0.57130694,0.9319143,0.49976742,0.6902128,100,72.0,1755,175500,2.2406082,4.1842756,4.607968,4.8181143,2.8119152,5.11619,5.1077356,5.508326,0.6663894,2.3790767,2.0371375,2.1467676,14.965323035767991,1.0,0.56
2676,267600,-1.6858697,0.56063026,0.59366053,0.6860845,100,0.0,1764,176400,6.1463113,4.506031,4.4897923,4.818966,4.4604416,5.0666614,5.083453,5.50505,0.25406757,1.2347901,1.9741011,2.1307275,10.393066320104253,1.0,0.564
2684,268400,-6.8934965,0.66481745,0.7174069,0.7003449,100,0.0,1769,176900,7.343006,4.9635267,4.520727,4.812033,0.44950953,5.628345,5.238135,5.5123777,0.44950953,2.2579675,1.9930338,2.1295547,14.88279090367583,1.0,0.561
2692,269200,-5.4984417,0.4426547,0.6635215,0.6915514,100,0.0,1775,177500,7.773338,6.0912666,4.674171,4.817911,2.2748961,6.5339212,5.3376927,5.509463,0.5974845,2.4622812,1.971421,2.1301134,11.792392461962873,1.0,0.561
2700,270000,1.6413593,-0.6168637,0.5767957,0.66610366,100,0.0,1782,178200,5.114007,5.2156897,4.587368,4.829988,6.7553663,4.598826,5.1641636,5.496092,0.35654417,2.1241596,1.971531,2.1405294,16.876452918451076,1.0,0.559
2708,270800,5.2523828,0.3527669,0.67183423,0.6595169,100,63.0,1788,178800,1.6844935,5.147808,4.677792,4.8389444,6.9368763,5.500575,5.349626,5.4984617,1.3546573,1.6025686,2.0480766,2.144056,17.387846568889437,1.0,0.56
2716,271600,2.470169,3.4921608,0.69650114,0.6712571,100,98.0,1794,179400,1.5866065,2.8641844,4.6105123,4.831119,4.0567756,6.356345,5.307013,5.5023766,1.5641989,0.93019485,1.994064,2.1281943,19.1843491938835,1.0,0.565
2724,272400,-2.94061,1.3677673,0.6901548,0.6776713,100,0.0,1799,179900,6.991634,5.0864997,4.681945,4.8327703,4.051024,6.454267,5.372099,5.5104413,4.005876,2.180161,2.0235026,2.1247075,16.593553899248032,0.0,0.565
