actor_episodes,actor_steps,delta_dist,delta_dist_10,delta_dist_100,delta_dist_1000,episode_length,episode_return,evaluator_episodes,evaluator_steps,final_dist,final_dist_10,final_dist_100,final_dist_1000,init_dist,init_dist_10,init_dist_100,init_dist_1000,min_dist,min_dist_10,min_dist_100,min_dist_1000,steps_per_second,success,success_1000
3484,348400,-2.2321706,0.3045514,0.38247663,-0.03457951,100,0.0,9433,943300,9.8098,5.1435504,5.2279606,5.391377,7.5776296,5.448102,5.6104374,5.356797,4.463166,2.869228,2.6491828,2.418913,15.295002401112159,0.0,0.496
3492,349200,-8.890591,1.8358533,0.497841,-0.034260772,100,0.0,9454,945400,9.159694,4.1276097,5.2040186,5.4029126,0.2691026,5.9634633,5.701859,5.3686514,0.19604665,1.9992205,2.6372252,2.4264274,13.503582037184831,1.0,0.494
3500,350000,1.3522439,-0.4306585,0.41721138,-0.03832303,100,1.0,9476,947600,7.4755816,4.252635,5.0822587,5.392313,8.827826,3.8219762,5.49947,5.35399,2.9547827,1.4148035,2.4613717,2.4236484,13.663163071844103,0.0,0.496
3508,350800,5.0633464,-0.44590098,0.44369775,-0.034821823,100,1.0,9499,949900,3.2025685,5.5090885,5.141969,5.399336,8.265915,5.063188,5.5856667,5.364515,1.4189491,2.3661225,2.4364426,2.4210103,11.652363459492094,1.0,0.498
3516,351600,0.5900831,-0.16059585,0.34789234,-0.038879037,100,6.0,9521,952100,1.7508149,7.3995256,5.448797,5.409063,2.340898,7.2389297,5.796688,5.370184,1.1859175,3.772009,2.626285,2.426216,13.566330846148096,1.0,0.497
3524,352400,-1.5931792,-0.5826488,0.2735264,-0.033493996,100,2.0,9543,954300,7.72136,6.756826,5.545636,5.4172697,6.128181,6.1741776,5.819162,5.383775,2.5365064,3.1549404,2.6724873,2.4357667,13.508777540698846,0.0,0.497
3532,353200,-3.755528,-0.8201691,0.25587836,-0.037677705,100,0.0,9564,956400,8.828066,6.1774673,5.5314617,5.4169283,5.072538,5.3572984,5.7873406,5.379251,2.5322018,2.3962896,2.6228852,2.4322762,11.876950234966191,0.0,0.5
3540,354000,6.947098,1.0918703,0.26617247,-0.03351848,100,93.0,9586,958600,1.6776153,3.335574,5.399467,5.4053183,8.624713,4.4274435,5.6656404,5.3718,1.4456517,1.1007544,2.4842722,2.42573,13.62702457030468,1.0,0.501
3548,354800,-1.3702048,0.33454758,0.23003028,-0.026995622,100,38.0,9609,960900,3.250071,3.9371727,5.352382,5.3961997,1.8798662,4.27172,5.582413,5.369204,1.0935093,0.6877129,2.3143885,2.415109,11.925074111209945,1.0,0.504
3556,355600,-2.0879817,0.39251286,0.24213973,-0.033353712,100,0.0,9633,963300,6.782952,4.917244,5.3570027,5.3946457,4.69497,5.3097568,5.599141,5.361291,3.1846776,2.003594,2.2865222,2.405067,13.368695868913406,0.0,0.506
3564,356400,0.41474676,0.20668145,0.19603854,-0.03105571,100,0.0,9654,965400,5.91006,6.078908,5.389626,5.395991,6.3248067,6.2855897,5.585665,5.3649354,2.0029972,2.624946,2.2947187,2.3934302,13.618281773387372,0.0,0.509
3572,357200,1.6600387,1.6074722,0.34649086,0.0010062333,100,27.0,9680,968000,2.2289126,4.916685,5.238791,5.37906,3.8889513,6.524157,5.585282,5.3800654,0.96609384,1.7294716,2.1907854,2.3820884,13.202219259999682,1.0,0.512
3580,358000,5.5807695,1.3054157,0.38288134,0.011456002,100,29.0,9702,970200,1.0264561,5.385015,5.2639656,5.3899193,6.607226,6.690431,5.6468477,5.401375,1.0264561,1.0189617,2.0225055,2.3763177,11.983980459470338,1.0,0.513
3588,358800,-2.6786873,1.6008202,0.46588695,0.030691544,100,0.0,9729,972900,5.291488,4.317624,5.156119,5.3719144,2.6128008,5.918444,5.6220055,5.4026065,2.6128008,1.5226809,2.0033872,2.37844,12.455975890019507,0.0,0.512
3597,359700,4.9020014,0.14461195,0.4598789,0.04464576,100,0.0,9756,975600,2.4651268,3.6310928,5.058722,5.351806,7.3671284,3.7757046,5.518602,5.396452,1.2213695,1.7016275,2.0096936,2.374927,13.517513999313667,1.0,0.512
3605,360500,4.0455666,0.2733064,0.5349004,0.033515938,100,8.0,9777,977700,1.8863556,4.640618,5.0009203,5.3555427,5.9319224,4.913924,5.535821,5.389058,0.23091234,1.6778545,1.9921553,2.3813076,12.010676987120414,1.0,0.51
3613,361300,-1.6753821,-0.08312702,0.5236244,0.03237094,100,0.0,9803,980300,4.194227,4.9846516,4.8784947,5.352221,2.518845,4.9015245,5.402119,5.3845916,1.9244658,1.0509212,1.7572867,2.3648114,13.290763300645095,1.0,0.516
3621,362100,-0.05200386,-0.059370182,0.5393185,0.03961218,100,43.0,9826,982600,8.702701,7.0175486,4.8796177,5.352912,8.650697,6.958178,5.4189367,5.392524,5.324473,2.4427521,1.7104518,2.3567278,13.469846574666212,0.0,0.517
3629,362900,-3.858086,-0.8850943,0.4986839,0.011364311,100,0.0,9845,984500,7.0623565,7.657851,4.99918,5.384588,3.2042704,6.7727585,5.4978623,5.395952,2.318729,3.6463108,1.7741003,2.3760552,13.348192437578174,0.0,0.514
3637,363700,2.8676133,-1.05854,0.39272964,0.02020549,100,5.0,9870,987000,4.588164,6.251136,5.1694183,5.388114,7.455777,5.1925955,5.5621476,5.4083195,2.4406085,2.713538,1.9354303,2.3833294,13.634452368547839,0.0,0.514
3645,364500,3.3641014,0.8038559,0.52637285,0.035674013,100,0.0,9892,989200,7.7826166,5.215634,5.2623262,5.3833437,11.146718,6.0194902,5.7886987,5.419018,5.7896557,2.0028698,2.033608,2.3802238,12.172662477666568,0.0,0.513
3653,365300,4.2784314,0.06720013,0.5876497,0.04395407,100,21.0,9912,991200,2.3945508,4.3261566,5.1862807,5.3679357,6.672982,4.3933573,5.77393,5.4118896,0.124777585,1.5448676,2.0373654,2.371576,13.536588628650286,1.0,0.515
