actor_episodes,actor_steps,delta_dist,delta_dist_10,delta_dist_100,delta_dist_1000,episode_length,episode_return,final_dist,final_dist_10,final_dist_100,final_dist_1000,init_dist,init_dist_10,init_dist_100,init_dist_1000,min_dist,min_dist_10,min_dist_100,min_dist_1000,steps_per_second,success,success_1000
186,18600,1.4837697,3.662204,1.3962368,0.80712974,100,0.0,1.1368012,1.796427,3.8109658,4.5030494,2.620571,5.4586306,5.207203,5.3101788,0.22962059,0.8357177,1.3144034,1.7795348,20.28569218988295,1.0,0.6222222222222222
198,19800,3.627651,2.8710713,1.8001564,0.9348622,100,0.0,2.0668323,2.7541392,3.548246,4.3923697,5.6944833,5.625211,5.3484025,5.327233,0.3289789,1.4139725,1.3446403,1.7490088,23.3262851606861,1.0,0.6354166666666666
206,20600,0.8579979,2.560824,2.0878935,0.9948676,100,0.0,9.734747,2.6613019,3.323202,4.3201113,10.592745,5.222126,5.411095,5.314979,1.3354427,1.0798066,1.3061934,1.713834,16.607974100723983,1.0,0.65
214,21400,3.7179158,0.8537161,2.172364,0.9922118,100,33.0,2.227537,4.7679667,3.3101563,4.358323,5.9454527,5.6216826,5.4825215,5.3505344,2.227537,1.1220318,1.232755,1.6910739,14.697146493369242,0.0,0.6586538461538461
222,22200,5.4950705,3.1547122,2.4655733,1.0629381,100,93.0,1.8274951,3.2900023,3.1310575,4.3218164,7.3225656,6.4447145,5.5966315,5.3847547,1.8274951,0.99417937,1.1727275,1.6569885,16.790423347004754,1.0,0.6666666666666666
230,23000,0.96589017,1.8270019,2.5350637,1.100482,100,0.0,3.7979252,3.5222561,2.955804,4.273281,4.7638154,5.349258,5.4908686,5.3737636,1.3873432,0.754013,1.0281693,1.6263674,16.216878102959196,1.0,0.6785714285714286
238,23800,10.31354,3.0154681,2.5467389,1.1571915,100,89.0,0.63701403,2.394146,2.9005163,4.2228255,10.950555,5.4096136,5.4472547,5.3800173,0.32564187,0.5377388,0.98093694,1.5913552,14.709957944283321,1.0,0.6896551724137931
246,24600,0.5102639,2.7013414,2.6502624,1.2071302,100,0.0,4.830444,2.982675,2.9309595,4.1902785,5.340708,5.684016,5.5812225,5.397409,3.11263,0.66431725,0.92600614,1.5645263,14.401513525763072,0.0,0.7
254,25400,1.1088853,1.8902686,2.642477,1.232131,100,66.0,1.7333188,2.9288497,2.9440656,4.1564245,2.842204,4.819118,5.586542,5.3885555,1.7333188,0.9285916,0.90756506,1.5383871,14.639747818080007,1.0,0.7056451612903226
262,26200,8.552928,1.3435657,2.6118968,1.2513382,100,100.0,1.0728887,2.533505,2.8694816,4.095274,9.625816,3.8770707,5.4813786,5.346612,1.0728887,0.5694231,0.84130013,1.5113771,16.508173059079272,1.0,0.71484375
270,27000,0.6262754,3.6218395,2.5679169,1.3222861,100,90.0,1.9784786,2.7860792,3.009065,4.0679984,2.604754,6.4079194,5.5769825,5.390285,0.25554702,0.33749777,0.8205152,1.4788523,16.461995132406624,1.0,0.7234848484848485
278,27800,1.9674263,3.0511878,2.6214492,1.3795516,100,0.0,3.8746896,2.2718031,2.8715296,3.9985056,5.842116,5.322991,5.4929795,5.378058,3.8746896,0.48428902,0.7793269,1.451551,17.172998665647444,0.0,0.7316176470588235
286,28600,6.646248,2.021908,2.4839945,1.3893744,100,1.0,2.7767293,3.5180237,3.0356228,3.993526,9.422977,5.5399313,5.519617,5.3829,1.4641702,1.5133551,0.8661938,1.4624026,14.771074795667522,1.0,0.7357142857142858
294,29400,4.9791017,2.560233,2.4709709,1.4377258,100,99.0,0.31785983,2.182204,2.9894464,3.9295523,5.2969613,4.7424374,5.460418,5.367278,0.31785983,0.82495415,0.83087903,1.4402034,16.967362443964532,1.0,0.7430555555555556
