delta_dist,episode_length,episode_return,evaluator_episodes,evaluator_steps,final_dist,init_dist,min_dist,steps_per_second,success,success_1000
0.07169819,100,0.0,394,39400,9.542707,9.614406,7.7489414,80.33264574798369,0.0,0.39185750636132316
0.30775404,100,0.0,395,39500,4.309887,4.617641,2.7149472,100.15200798101596,0.0,0.39086294416243655
0.25922513,100,85.0,398,39800,2.1536996,2.4129248,0.19001521,376.26491292439994,1.0,0.3879093198992443
1.1007502,100,55.0,401,40100,0.98232096,2.0830712,0.11021926,104.190520194455,1.0,0.39
1.7616625,100,0.0,403,40300,6.6326838,8.394346,3.8513427,165.81075145884304,0.0,0.39303482587064675
-3.5450869,100,39.0,404,40400,4.99628,1.4511932,0.25152767,92.46640785003626,1.0,0.3920595533498759
0.3688631,100,0.0,407,40700,9.080412,9.449275,7.8368287,138.97521655732908,0.0,0.3916256157635468
-0.065172195,100,0.0,408,40800,4.8163867,4.7512145,4.3106146,93.72654213008855,0.0,0.3906633906633907
-2.2486975,100,12.0,411,41100,4.363208,2.1145103,1.7880045,185.30211023218519,1.0,0.3902439024390244
-0.67547894,100,0.0,412,41200,7.3855243,6.7100453,5.733529,92.64927457606751,0.0,0.39172749391727496
2.367521,100,0.0,415,41500,3.438196,5.805717,2.101803,193.7884984651437,0.0,0.39371980676328505
2.0657768,100,0.0,416,41600,6.507737,8.573514,5.9503946,99.32276445847798,0.0,0.3927710843373494
-1.5676532,100,0.0,417,41700,6.9914284,5.423775,4.2070217,71.60385622154683,0.0,0.3918269230769231
0.26352596,100,0.0,418,41800,9.633167,9.896693,8.067551,99.38350675611956,0.0,0.3908872901678657
-0.051573277,100,0.0,421,42100,5.20233,5.150757,4.7957797,192.16549408700976,0.0,0.3904761904761905
0.69056416,100,0.0,424,42400,6.0282116,6.7187757,5.832778,183.85063328314408,0.0,0.3900709219858156
1.808959,100,0.0,426,42600,5.549801,7.35876,5.1489153,117.44224074978383,0.0,0.38823529411764707
-1.2488754,100,0.0,427,42700,4.6365623,3.387687,2.162067,94.11403577465339,0.0,0.3873239436619718
-5.94817,100,24.0,428,42800,7.249816,1.3016458,0.1743692,81.03599541949897,1.0,0.3864168618266979
1.5494003,100,7.0,429,42900,2.817768,4.3671684,1.7934039,95.04445056777806,1.0,0.3878504672897196
-0.543385,100,0.0,432,43200,8.396405,7.85302,7.5748916,177.98047957892038,0.0,0.3874709976798144
-4.4566784,100,4.0,435,43500,7.3040414,2.8473632,1.4926678,199.11992901703886,1.0,0.38940092165898615
1.0908744,100,67.0,437,43700,2.1471236,3.237998,0.11172225,111.6830837421293,1.0,0.3922018348623853
-4.1728754,100,0.0,439,43900,6.6501055,2.4772303,2.0689547,121.65777890576847,0.0,0.3926940639269406
3.2935767,100,0.0,442,44200,6.11521,9.408787,5.4296155,61.97702731017623,0.0,0.3900226757369615
-0.40739918,100,0.0,444,44400,5.978136,5.570737,4.8556013,293.39291235364647,0.0,0.38826185101580135
-1.9273,100,0.0,447,44700,7.906234,5.978934,4.2010784,106.18660500154813,0.0,0.38789237668161436
0.7680869,100,0.0,449,44900,7.701322,8.469409,7.577577,125.0200154639206,0.0,0.38839285714285715
-0.87555885,100,0.0,452,45200,6.765876,5.890317,4.5739765,94.23837254891828,0.0,0.38802660753880264
0.4551692,100,0.0,453,45300,7.508811,7.96398,2.9798317,93.737141130548,0.0,0.38716814159292035
1.1678356,100,18.0,455,45500,1.7428678,2.9107034,1.5933721,297.4846144080209,1.0,0.3876651982378855
-3.432477,100,28.0,457,45700,4.277672,0.8451949,0.29964444,106.49201278928678,1.0,0.39035087719298245
-0.48541403,100,0.0,460,46000,5.5646925,5.0792785,2.444679,133.6225198475909,0.0,0.39433551198257083
3.3185358,100,0.0,461,46100,6.2406187,9.5591545,4.2617908,95.82310974400589,0.0,0.3934782608695652
-0.49907112,100,0.0,463,46300,5.3392925,4.8402214,3.681873,85.4011302103843,0.0,0.3939393939393939
-0.33585835,100,0.0,466,46600,7.1406555,6.804797,3.455111,195.75365763047898,0.0,0.3913978494623656
-1.7078446,100,2.0,467,46700,3.4131446,1.7053,1.7053,89.15109398785984,1.0,0.3905579399141631
1.2407022,100,0.0,470,47000,5.4031615,6.6438637,3.729937,162.25214724804482,0.0,0.39019189765458423
1.8572254,100,0.0,471,47100,6.081201,7.9384265,5.8083434,89.30707290987304,0.0,0.3893617021276596
-2.6091075,100,0.0,472,47200,8.581361,5.9722533,5.902971,84.17608344267671,0.0,0.3885350318471338
1.3810349,100,0.0,473,47300,6.157954,7.538989,5.095382,93.04048187661073,0.0,0.3877118644067797
-0.4946332,100,0.0,475,47500,2.6895883,2.194955,2.194955,302.7377228324496,0.0,0.3860759493670886
-2.6346936,100,0.0,477,47700,7.879069,5.244375,2.2227764,95.86496316414645,0.0,0.38445378151260506
