actor_episodes,actor_steps,delta_dist,delta_dist_10,delta_dist_100,delta_dist_1000,episode_length,episode_return,final_dist,final_dist_10,final_dist_100,final_dist_1000,init_dist,init_dist_10,init_dist_100,init_dist_1000,min_dist,min_dist_10,min_dist_100,min_dist_1000,steps_per_second,success,success_1000
1702,170200,0.33169365,0.02218454,0.21353954,-0.70949537,100,0.0,5.4355993,5.8312364,4.9399924,6.007767,5.767293,5.8534203,5.153532,5.2982717,5.4355993,3.4436162,2.8889172,3.4087367,9.33239704624564,0.0,0.26
1706,170600,-0.98019814,-0.26545113,0.066466585,-0.68443847,100,0.0,4.9143124,6.227105,5.0697803,5.9954805,3.9341142,5.961654,5.136247,5.3110423,3.9341142,3.9975743,3.014946,3.4137022,8.136212754185603,0.0,0.259
1710,171000,6.7631645,-0.5556704,-0.023547307,-0.686038,100,0.0,3.5458405,5.9474854,5.1608562,6.004209,10.309005,5.3918157,5.1373096,5.318171,3.5458405,3.7186413,3.010158,3.4206836,9.171690011561745,0.0,0.257
1714,171400,6.738983,-1.0833492,-0.10635223,-0.6874985,100,100.0,1.1900846,6.387461,5.2210565,6.00674,7.9290676,5.3041124,5.1147037,5.319242,1.1900846,3.3816833,2.995796,3.4202652,9.394004739037157,1.0,0.257
1718,171800,-0.011136532,1.3076775,0.08872629,-0.6816704,100,0.0,6.7763286,5.2309656,5.120171,6.0114756,6.765192,6.538643,5.208897,5.329805,0.5469067,2.8035457,2.9509742,3.4271553,9.149463475432482,1.0,0.256
1722,172200,-4.5849447,0.65288836,-0.0489612,-0.6831261,100,0.0,6.8014374,6.065366,5.2693605,6.0061865,2.2164924,6.718254,5.2204,5.3230605,0.025717923,2.8143125,2.9404774,3.4204633,8.045589751927599,1.0,0.258
1726,172600,1.3331485,0.38502607,-0.042886183,-0.6700812,100,2.0,5.806676,5.3677435,5.21662,5.986861,7.1398244,5.7527695,5.173734,5.31678,5.806676,2.0106683,2.9271188,3.4082942,9.259806117157686,0.0,0.26
1730,173000,1.5689962,0.428403,0.024512762,-0.6505651,100,0.0,3.1409848,5.0406885,5.213125,5.976919,4.709981,5.469091,5.2376385,5.3263535,2.1869028,2.7212834,2.9814126,3.4104478,9.148782337123725,0.0,0.26
1734,173400,-7.1822333,1.8606884,0.081494376,-0.6413276,100,0.0,12.501032,4.4755926,5.1618304,5.969503,5.3187985,6.3362813,5.243325,5.328175,5.0122004,3.3626308,2.9780335,3.4107592,9.242317951652387,0.0,0.258
1738,173800,-2.249009,0.12664104,0.050852977,-0.6372984,100,0.0,5.9074135,5.5366488,5.2361646,5.9664187,3.6584046,5.66329,5.287018,5.329121,3.2203577,3.4574723,3.0448682,3.4133356,7.989000587322314,0.0,0.258
