delta_dist,episode_length,episode_return,evaluator_episodes,evaluator_steps,final_dist,init_dist,min_dist,steps_per_second,success,success_1000
7.7022495,100,91.0,10481,1048100,1.8143034,9.516553,1.7866875,266.63377955549,1.0,0.775
6.50896,100,94.0,10483,1048300,0.011696256,6.520656,0.008273544,251.0062262267534,1.0,0.775
2.3888168,100,100.0,10485,1048500,0.31535327,2.70417,0.07254846,67.18200101358343,1.0,0.776
2.5177913,100,99.0,10486,1048600,1.1248467,3.642638,1.0917493,49.76624965635419,1.0,0.776
8.20462,100,82.0,10488,1048800,0.26804987,8.472671,0.23792718,270.76918309680946,1.0,0.777
0.5451629,100,0.0,10490,1049000,2.4595351,3.004698,2.3768797,109.45386895558462,0.0,0.777
2.0612226,100,0.0,10491,1049100,2.1503205,4.211543,2.1503205,80.87868690608417,0.0,0.776
4.7843437,100,97.0,10494,1049400,0.22794774,5.0122914,0.22060928,240.07482190303602,1.0,0.774
3.9975712,100,73.0,10497,1049700,0.20029339,4.1978645,0.13641849,250.24963485532635,1.0,0.774
2.198269,100,99.0,10499,1049900,1.097376,3.2956448,1.0954899,47.264774777810246,1.0,0.774
3.318532,100,99.0,10500,1050000,0.22018023,3.5387123,0.19881749,88.91939809704232,1.0,0.775
2.6445742,100,99.0,10503,1050300,0.55261165,3.1971858,0.35045508,179.5919695580705,1.0,0.776
5.2880583,100,97.0,10506,1050600,0.15484172,5.4429,0.15432371,256.5094493091137,1.0,0.778
3.8629215,100,97.0,10508,1050800,1.8333318,5.6962533,1.7548068,85.56203491510307,1.0,0.778
4.059493,100,98.0,10511,1051100,0.18861231,4.2481055,0.118455514,169.11738734590426,1.0,0.779
9.346071,100,88.0,10512,1051200,0.45582533,9.801896,0.012920031,73.77932995141013,1.0,0.779
6.185089,100,96.0,10513,1051300,0.19101368,6.376103,0.118283205,55.53379146493985,1.0,0.779
1.3125548,100,100.0,10515,1051500,0.9255654,2.2381203,0.8256661,279.80008485453317,1.0,0.78
9.278651,100,84.0,10517,1051700,0.1608038,9.439455,0.09211324,155.05813704164308,1.0,0.78
0.061982155,100,0.0,10520,1052000,5.6648307,5.726813,4.9511986,126.00767287246028,0.0,0.781
5.043926,100,96.0,10521,1052100,0.17319116,5.217117,0.12900521,85.9751383004804,1.0,0.78
4.2640066,100,97.0,10524,1052400,1.4153999,5.6794066,1.3164209,247.24793031815685,1.0,0.782
8.601513,100,91.0,10526,1052600,0.059868596,8.661382,0.013490337,83.71225986361918,1.0,0.783
0.64940476,100,0.0,10527,1052700,3.4730752,4.12248,3.4730752,87.36178613368592,0.0,0.784
4.0639834,100,0.0,10529,1052900,2.636766,6.7007494,2.446499,109.59612548029752,0.0,0.784
2.256475,100,76.0,10531,1053100,0.5931848,2.8496597,0.092440695,244.315674446456,1.0,0.783
0.8711475,100,100.0,10534,1053400,1.7612756,2.6324232,1.7273601,86.74825182056782,1.0,0.783
1.8590448,100,100.0,10536,1053600,1.4134545,3.2724993,1.3849014,222.0617206365308,1.0,0.784
7.470624,100,91.0,10539,1053900,1.4824102,8.953034,1.447168,102.83325034207843,1.0,0.785
7.3689027,100,92.0,10540,1054000,0.15380831,7.522711,0.0814669,87.99338230311544,1.0,0.786
8.337315,100,94.0,10541,1054100,0.3118579,8.649173,0.27761695,91.74996992201599,1.0,0.786
1.5317043,100,99.0,10543,1054300,1.8353535,3.3670578,1.8009244,74.07163306223386,1.0,0.786
0.8544183,100,99.0,10546,1054600,1.8847022,2.7391205,1.8509692,249.51213621399617,1.0,0.786
1.2972858,100,0.0,10547,1054700,3.4765708,4.7738566,3.306385,81.70356534048574,0.0,0.786
-0.0104961395,100,0.0,10548,1054800,9.020878,9.010382,8.2513485,95.38262397364228,0.0,0.785
0.49802685,100,0.0,10551,1055100,3.796905,4.294932,3.604651,165.41943249550297,0.0,0.784
4.759149,100,96.0,10554,1055400,0.47390515,5.233054,0.39790675,174.27404581072486,1.0,0.784
2.1155014,100,99.0,10555,1055500,1.3677661,3.4832675,1.3298824,76.9813459489897,1.0,0.785
3.9117956,100,93.0,10557,1055700,0.29270613,4.2045016,0.11303305,104.82654513600346,1.0,0.785
1.6874533,100,0.0,10558,1055800,3.4100437,5.097497,3.384229,91.15250225256845,0.0,0.785
8.653457,100,90.0,10560,1056000,0.4854759,9.138932,0.11332515,82.04044883865629,1.0,0.785
0.36498672,100,100.0,10562,1056200,0.8438378,1.2088245,0.5781437,252.35119638527397,1.0,0.786
5.82492,100,90.0,10564,1056400,1.1913296,7.0162497,1.1865517,150.88585955897324,1.0,0.786
10.173526,100,85.0,10565,1056500,0.22851138,10.402038,0.19048207,84.09247657450446,1.0,0.786
1.3380064,100,100.0,10567,1056700,0.071848765,1.4098551,0.010606157,243.7667308682558,1.0,0.786
1.4142946,100,99.0,10569,1056900,1.6136321,3.0279267,1.6042923,106.54278726618932,1.0,0.785
0.7880252,100,100.0,10570,1057000,0.26016897,1.0481942,0.0577306,82.56313781749515,1.0,0.786
1.9730439,100,0.0,10572,1057200,3.9570465,5.9300904,3.9557903,94.05209579253889,0.0,0.786
